Subject,TimeStamp,Frame,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,1.889389,135,0,0,3.056904,345.0767,348.9135,20.63982,359.505,357.6288,357.2783,353.5869,0.1258801,355.0911,353.0937,357.9863,351.8038,354.1525,12.87285,342.3066,343.8228,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,1.904355,136,0,0,2.735546,345.0785,349.3777,20.57955,0.257408,358.5791,357.9904,354.564,0.1703549,356.0068,353.9521,358.5227,352.2079,354.1525,13.75275,342.8448,343.8401,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,1.918953,137,0,0,2.536703,345.0258,349.7072,20.59332,0.2645515,359.0628,358.5705,355.3797,0.1935278,356.9319,354.6708,358.8999,352.5096,354.1525,14.43932,343.585,343.9522,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,1.932999,138,0,0,2.330801,344.975,350.0534,20.59648,0.3880283,359.3126,359.164,356.2168,0.2058471,357.8504,355.4104,359.1021,352.8371,354.1525,15.19344,344.2798,344.0481,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,1.948874,139,0,0,1.91286,344.9557,350.3028,20.63362,0.4910399,359.444,359.7183,356.6555,0.1342017,358.6571,355.9831,359.2089,353.1546,354.1525,15.73983,344.6972,344.0324,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,1.960585,140,0,0,1.502141,344.9372,350.5669,20.66374,0.6399805,359.5142,0.2839268,357.1512,0.06920803,359.4779,356.5859,359.2661,353.4838,354.1525,16.34931,345.131,344.0174,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,1.972735,141,0,0,1.24185,344.9254,350.6214,20.69996,0.6976074,359.5523,0.6719356,357.502,0.04245288,0.198247,356.9742,359.2692,353.6949,354.1525,16.91216,345.5436,344.0238,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,1.987919,142,0,0,0.9829026,344.9144,350.6867,20.73331,0.7765483,359.5732,1.071766,357.8814,0.01497971,0.9263721,357.3859,359.2813,353.9164,354.1525,17.49719,345.9618,344.0302,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.002396,143,0,0,0.7174205,344.9037,350.759,20.76501,0.8683004,359.585,1.481228,358.2795,359.987,1.66482,357.8138,359.2985,354.1452,354.1525,18.09781,346.3859,344.0366,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.020136,144,0,0,0.5733623,344.8184,350.8764,20.79329,0.8637959,359.5245,1.73474,358.2849,0.008299963,2.147246,358.3921,359.2538,354.4758,354.1525,18.38238,346.7635,344.0208,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.030528,145,0,0,0.4288799,344.7342,350.9917,20.82072,0.8735023,359.4663,2.004355,358.343,0.02353664,2.657142,358.9511,359.2195,354.7937,354.1525,18.70939,347.1423,344.0066,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.042201,146,0,0,0.259326,344.6646,351.0786,20.83954,0.8078445,359.4433,2.307444,358.2301,0.05657564,3.098769,359.2039,359.1754,355.0109,354.1525,18.71807,347.3425,343.9277,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.057896,147,0,0,0.09014869,344.5965,351.1657,20.85836,0.7532648,359.4177,2.613343,358.153,0.08577321,3.556266,359.4757,359.1362,355.23,354.1525,18.78235,347.558,343.8517,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.072068,148,0,0,359.9202,344.5289,351.2534,20.87726,0.7053131,359.3907,2.922882,358.0968,0.1127679,4.026106,359.7602,359.0998,355.4514,354.1525,18.87779,347.7838,343.7775,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.089287,149,0,0,359.703,344.4454,351.2762,20.8875,0.5375488,359.4095,3.112885,357.5559,0.02784256,4.07235,359.6929,359.0107,355.5129,354.1525,19.2209,348.0973,343.704,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.099481,150,0,0,359.4881,344.3632,351.3051,20.89852,0.3854895,359.4221,3.318596,357.0856,359.9548,4.184839,359.6783,358.9292,355.5942,354.1525,19.53858,348.404,343.6313,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.111615,151,0,0,359.3894,344.3092,351.093,20.90469,359.7195,359.1284,3.249132,356.222,0.009134115,4.023604,359.5833,358.7627,355.6298,354.1525,20.26256,348.7629,343.6232,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.126689,152,0,0,359.2895,344.2556,350.8978,20.91145,359.1002,358.8587,3.210344,355.4265,0.05936915,3.918467,359.5177,358.6063,355.6776,354.1525,20.93756,349.1152,343.6132,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.140986,153,0,0,359.1888,344.2021,350.7131,20.91649,358.5074,358.6031,3.190185,354.6689,0.106989,3.846163,359.4698,358.4561,355.7328,354.1525,21.58099,349.4628,343.6019,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.157434,154,0,0,358.9642,344.2365,350.0345,20.91983,357.477,357.8955,2.831822,353.6933,359.6459,3.416003,358.641,357.8283,355.4476,354.1525,21.46148,349.42,343.6119,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.169104,155,0,0,358.7484,344.2653,349.4082,20.92204,356.4376,357.2462,2.522564,352.6897,359.2389,3.048376,357.9205,357.2572,355.2053,354.1525,21.43548,349.4249,343.6198,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.182641,156,0,0,358.3708,344.3451,348.7326,20.92352,354.7116,356.222,1.919393,350.9431,358.3474,2.465552,356.4578,356.2798,354.7054,354.1525,20.03378,348.7455,343.4601,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.195453,157,0,0,358.0042,344.4204,348.0611,20.92451,353.0168,355.1623,1.362355,349.2116,357.5183,1.929247,354.9752,355.3031,354.2449,354.1525,18.84519,348.1559,343.3069,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.214436,158,0,0,357.5002,344.4516,347.868,20.74526,350.3413,353.5809,0.7395298,346.1711,355.3911,1.017319,351.4903,352.3915,353.3784,354.1525,15.95995,346.7443,342.8789,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.224957,159,0,0,357.0023,344.4806,347.6832,20.56864,347.726,351.9783,0.1388673,343.1833,353.1787,0.1476753,347.9134,349.3748,352.5333,354.1525,12.88335,345.4379,342.4471,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.238157,160,0,0,356.5065,344.5081,347.5037,20.3939,345.1513,350.3594,359.522,340.2355,350.9116,359.2497,344.3074,346.3046,351.6454,354.1525,9.519686,344.0318,342.0051,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.254534,161,0,0,355.9154,344.2306,347.3115,19.87201,340.3588,345.3081,357.7429,334.0151,342.1177,355.4771,337.5001,334.356,347.8282,354.1525,0.8146874,339.6382,340.7077,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.266255,162,0,0,355.379,343.981,347.1362,19.38594,336.4253,341.0861,356.1286,329.0045,335.0791,352.1215,331.9855,325.1997,344.4645,354.1525,353.7628,335.7806,339.5328,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.278583,163,0,0,354.8994,343.6278,346.8631,18.40508,331.4234,333.7555,353.0596,325.3997,326.7832,347.3411,328.2138,317.406,340.2294,354.1525,346.0338,329.8691,336.9482,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.293929,164,0,0,354.4168,343.2804,346.5907,17.41459,326.7614,327.1152,350.0765,321.8163,319.3286,342.8558,324.4413,310.1634,336.2561,354.1525,338.9866,324.3872,334.4113,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.308165,165,0,0,353.929,342.9356,346.3177,16.41039,322.2496,320.8451,347.1357,318.2154,312.2669,338.5306,320.6383,303.1347,332.4188,354.1525,332.252,319.1436,331.8925,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.325286,166,0,0,353.7164,342.7819,346.0803,14.31906,319.4738,313.1849,343.0069,316.3689,307.1073,335.1017,318.6844,299.3564,330.6277,354.1525,328.2633,314.0789,330.0702,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.336199,167,0,0,353.4778,342.6194,345.8416,12.32977,316.3917,306.2308,339.1996,314.1243,301.6674,331.6766,316.3049,294.7468,328.5762,354.1525,323.747,309.2305,328.237,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.348151,168,0,0,353.2253,342.6794,345.0078,10.79791,314.3828,301.599,335.1956,312.3412,298.5009,330.368,314.9769,293.1005,327.8618,354.1525,322.6954,307.3971,326.7801,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.363542,169,0,0,352.9615,342.724,344.1909,9.316877,312.0262,296.6478,331.4169,310.3194,294.6414,328.6642,313.277,290.3868,326.8169,354.1525,320.5923,304.9969,325.2815,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.378062,170,0,0,351.8773,342.769,342.6888,7.379103,312.7472,292.6338,328.0628,310.2659,291.7642,327.6263,312.6218,287.8881,326.0216,354.1525,319.3133,302.242,323.2085,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.395551,171,0,0,350.7906,342.8076,341.1906,5.491064,312.8163,288.3139,324.7384,309.8073,288.4645,326.3542,311.6709,285.0371,325.079,354.1525,317.5592,299.3676,321.1697,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.40619,172,0,0,349.7029,342.8419,339.7031,3.638211,312.5765,283.859,321.4325,309.1504,284.9779,324.9616,310.5736,282.0294,324.0573,354.1525,315.5879,296.4343,319.153,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.41788,173,0,0,347.1566,342.4546,337.9413,1.306547,311.4555,280.3031,320.8741,307.5807,279.5393,322.9693,308.3076,275.9688,322.6413,354.1525,312.892,291.0475,316.9326,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.432923,174,0,0,344.7118,342.0858,336.2293,359.0735,310.4106,276.4642,319.7376,306.1207,274.5903,321.0517,306.2271,270.6948,321.2641,354.1525,310.2824,286.2361,314.7675,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.447214,175,0,0,342.2681,341.7228,333.2937,355.0528,308.1035,271.8398,318.9189,304.0399,270.6422,318.4442,303.9987,266.57,318.6221,354.1525,308.3375,281.4422,312.677,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.46503,176,0,0,339.8785,341.3709,330.457,351.2666,306.01,267.3094,317.8475,302.0863,266.5965,315.9621,301.8563,262.4135,316.1451,354.1525,306.2666,276.8431,310.5963,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.475256,177,0,0,337.5534,341.0311,327.7518,347.7001,304.052,262.8522,316.6508,300.2166,262.5317,313.5697,299.7747,258.2688,313.7932,354.1525,304.1415,272.3795,308.5401,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.487207,178,0,0,336.7101,341.187,324.2636,342.6478,302.5786,258.7799,314.6881,297.7256,258.8458,309.821,296.2355,255.2894,309.0918,354.1525,301.2208,268.5061,305.3615,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.502601,179,0,0,335.6506,341.3027,321.0215,338.0814,301.0637,254.7479,312.8482,295.4119,255.1576,306.4352,293.0732,253.087,304.9797,354.1525,298.4609,264.5243,302.4443,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.516716,180,0,0,335.4838,341.7098,317.5032,333.3794,300.7156,253.0515,311.102,293.5224,253.64,303.7502,290.5774,252.1365,301.5111,354.1525,295.1992,263.256,300.6232,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.533502,181,0,0,335.1651,342.0602,314.475,329.3847,300.2203,252.3305,309.5565,291.8198,252.9368,301.3498,288.3542,251.7193,298.5044,354.1525,292.4035,261.5626,298.912,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.544642,182,0,0,335.7719,342.3937,313.6396,325.3734,300.382,252.0159,308.0749,291.2124,252.6263,300.0308,287.3816,251.5312,297.4493,354.1525,290.7297,261.6928,298.4039,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.556942,183,0,0,336.2155,342.7352,312.5013,321.2953,300.3712,251.8756,306.544,290.4088,252.4864,298.4635,286.1507,251.4445,296.0402,354.1525,288.8443,261.1849,297.6506,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.572424,184,0,0,336.5696,343.0874,311.2077,317.1898,300.2697,251.8114,304.9868,289.5038,252.4216,296.7721,284.791,251.4034,294.4566,354.1525,286.8576,260.3876,296.7713,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.586986,185,0,0,337.0948,343.2896,311.6126,315.2152,300.4345,251.7812,303.7045,289.187,252.3909,296.2097,284.2614,251.4445,294.838,354.1525,285.8334,261.2264,297.2599,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.602854,186,0,0,337.5579,343.4921,311.6592,312.801,300.5287,251.7667,302.3944,288.7438,252.3759,295.4039,283.5474,251.6302,294.7766,354.1525,284.627,261.6149,297.4659,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.614722,187,0,0,337.6324,343.5731,312.1015,311.6977,300.6219,251.9216,301.2344,288.4931,252.7936,295.4818,283.2602,252.1682,295.0312,354.1525,284.0444,262.2998,297.8297,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.627979,188,0,0,337.711,343.6532,312.364,310.1847,300.6884,252.1785,300.0472,288.1718,253.1819,295.3315,282.8419,252.6902,295.0886,354.1525,283.2901,262.7902,298.0744,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.644121,189,0,0,337.7928,343.7332,312.5318,308.4764,300.7399,252.4858,298.8424,287.8116,253.5561,295.0644,282.3543,253.2046,295.0448,354.1525,282.4473,263.1839,298.2553,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.65446,190,0,0,337.6632,343.8277,313.0764,307.699,300.9178,252.4877,299.0241,287.7092,254.0411,295.3502,282.1298,253.9066,295.4442,354.1525,282.4803,263.597,298.6248,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.669565,191,0,0,337.555,343.9215,313.5196,306.6219,301.0715,252.5695,298.9335,287.5474,254.4977,295.4857,281.8272,254.567,295.7231,354.1525,282.3077,263.9699,298.9385,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.684805,192,0,0,337.3387,343.9928,314.396,306.2888,301.5285,252.812,298.6866,287.6895,254.6517,295.559,281.8223,255.0111,295.7883,354.1525,282.7054,263.8798,298.9889,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.69818,193,0,0,337.1375,344.0644,315.1783,305.705,301.946,253.0587,298.3622,287.7701,254.8393,295.5864,281.7456,255.4691,295.8377,354.1525,282.9407,263.8369,299.0462,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.716155,194,0,0,337.0597,344.0703,315.7026,305.7804,302.2011,253.2064,298.1429,287.7997,254.8254,295.5897,281.8629,255.7509,295.8202,354.1525,283.0839,263.7911,299.0699,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.724419,195,0,0,336.9869,344.0757,316.2097,305.6765,302.4481,253.3651,297.8856,287.8103,254.8405,295.5785,281.9361,256.0509,295.802,354.1525,283.1833,263.7629,299.0981,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.739233,196,0,0,336.9173,344.0809,316.7062,305.4816,302.6902,253.5302,297.6065,287.8099,254.8723,295.5589,281.9845,256.3615,295.7834,354.1525,283.2582,263.7451,299.129,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naren-2,2.753392,197,0,0,336.9691,344.0177,316.9497,305.6324,302.2723,253.3674,297.6353,287.9219,254.8429,295.4695,282.0557,256.4413,295.62,354.1525,283.1859,263.7284,299.0887,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
